cnpj,situacao_atual,razao_social,SETOR,CNAE PRIMARIO,Porte,Municipio,SESI,SENAI,CNPJ_NORMALIZADO,CNAE_DIVISAO,EH_INDUSTRIA,CNPJ_BASICO,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,SEBRAE_cnpj,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE,SEBRAE_ELEGIVEL,SEBRAE_OPORTUNIDADE_ORIGINAL,STATUS_SEBRAE,SEBRAE_OPORTUNIDADE,OPORTUNIDADE_SEBRAE,OPORTUNIDADE_SESI,OPORTUNIDADE_SENAI,OPORTUNIDADE_GERAL,OPORTUNIDADE_CROSS_SELL
31063541000192,ATIVA,NIKISON FERREIRA RIBEIRO 05533666451,INDÚSTRIA,Servicos de montagem de moveis de qualquer material,MICRO EMPRESA,Maceió,,,31063541000192,10,True,31063541,False,False,False,SEM RELACIONAMENTO,31063541000192.0,ATIVA,NIKISON FERREIRA RIBEIRO 05533666451,INDÚSTRIA,Servicos de montagem de moveis de qualquer material,MICRO EMPRESA,Maceió,,,3329-5/01,3329501.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
50071749000106,ATIVA,CONCRETEC CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,,50071749000106,0,True,50071749,False,False,False,SEM RELACIONAMENTO,50071749000106.0,ATIVA,CONCRETEC CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
12314191000145,ATIVA,CRISTALVIDRO LTDA,INDÚSTRIA,Fabricacao de vidro plano e de seguranca,DEMAIS,Maceió,,,12314191000145,10,True,12314191,False,False,False,SEM RELACIONAMENTO,12314191000145.0,ATIVA,CRISTALVIDRO LTDA,INDÚSTRIA,Fabricacao de vidro plano e de seguranca,DEMAIS,Maceió,,,2311-7/00,2311700.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
26829381000100,ATIVA,H8 PUBLICIS LTDA,INDÚSTRIA,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",MICRO EMPRESA,Maceió,,,26829381000100,10,True,26829381,False,False,False,SEM RELACIONAMENTO,26829381000100.0,ATIVA,H8 PUBLICIS LTDA,INDÚSTRIA,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",MICRO EMPRESA,Maceió,,,3299-0/03,3299003.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
57191104000148,ATIVA,B D B DA S CERQUEIRA CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,57191104000148,0,True,57191104,False,False,False,SEM RELACIONAMENTO,57191104000148.0,ATIVA,B D B DA S CERQUEIRA CONSTRUTORA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
56002657000142,ATIVA,T & B CONSTRUCOES IMOBILIARIAS LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,56002657000142,0,True,56002657,False,False,False,SEM RELACIONAMENTO,56002657000142.0,ATIVA,T & B CONSTRUCOES IMOBILIARIAS LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
40678050000147,ATIVA,HARRISSON DOS SANTOS LINS LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,40678050000147,10,True,40678050,False,False,False,SEM RELACIONAMENTO,40678050000147.0,ATIVA,HARRISSON DOS SANTOS LINS LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
12102741000243,ATIVA,PROJETEL - TELECOMUNICACOES E SERVICOS LTDA,INDÚSTRIA,Manutencao de estacoes e redes de telecomunicacoes,DEMAIS,Maceió,12102741000243.0,12102741000243.0,12102741000243,0,True,12102741,True,True,True,SESI + SENAI,12102741000243.0,ATIVA,PROJETEL - TELECOMUNICACOES E SERVICOS LTDA,INDÚSTRIA,Manutencao de estacoes e redes de telecomunicacoes,DEMAIS,Maceió,12102741000243.0,12102741000243.0,4221-9/05,4221905.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO,NÃO,CLIENTE,NÃO
50104214000186,ATIVA,LINK ENGENHARIA LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,,50104214000186,0,True,50104214,False,False,False,SEM RELACIONAMENTO,50104214000186.0,ATIVA,LINK ENGENHARIA LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
27996573000173,ATIVA,ANA THAISE FERREIRA DOS SANTOS,INDÚSTRIA,"Captacao, tratamento e distribuicao de agua",MICRO EMPRESA,Maceió,,,27996573000173,0,True,27996573,False,False,False,SEM RELACIONAMENTO,27996573000173.0,ATIVA,ANA THAISE FERREIRA DOS SANTOS,INDÚSTRIA,"Captacao, tratamento e distribuicao de agua",MICRO EMPRESA,Maceió,,,3600-6/01,3600601.0,36.0,E,"Agua, esgoto e residuos","Captacao, tratamento e distribuicao de agua",True,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
12376562000113,ATIVA,RITA DE CASSIA CONSTRUCOES E INCORPORACOES LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,,12376562000113,0,True,12376562,False,False,False,SEM RELACIONAMENTO,12376562000113.0,ATIVA,RITA DE CASSIA CONSTRUCOES E INCORPORACOES LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
53708972000100,ATIVA,THELINZ ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,,,53708972000100,0,True,53708972,False,False,False,SEM RELACIONAMENTO,53708972000100.0,ATIVA,THELINZ ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
51609835000184,ATIVA,51.609.835 SAMUEL CORREIA DOS SANTOS,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,51609835000184,10,True,51609835,False,False,False,SEM RELACIONAMENTO,51609835000184.0,ATIVA,51.609.835 SAMUEL CORREIA DOS SANTOS,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
39941130000164,ATIVA,H J A DE SOUZA SANTANA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,39941130000164,0,True,39941130,False,False,False,SEM RELACIONAMENTO,39941130000164.0,ATIVA,H J A DE SOUZA SANTANA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
25308852000171,ATIVA,M A RODRIGUES DE MELO COMERCIO E SERVICOS LTDA,INDÚSTRIA,Obras de alvenaria,PEQUENO PORTE,Maceió,,,25308852000171,0,True,25308852,False,False,False,SEM RELACIONAMENTO,25308852000171.0,ATIVA,M A RODRIGUES DE MELO COMERCIO E SERVICOS LTDA,INDÚSTRIA,Obras de alvenaria,PEQUENO PORTE,Maceió,,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
1737963000992,ATIVA,MONSERTEC ENGENHARIA LTDA,INDÚSTRIA,Servicos especializados para construcao nao especificados anteriormente,DEMAIS,Maceió,,,01737963000992,0,True,01737963,False,False,False,SEM RELACIONAMENTO,1737963000992.0,ATIVA,MONSERTEC ENGENHARIA LTDA,INDÚSTRIA,Servicos especializados para construcao nao especificados anteriormente,DEMAIS,Maceió,,,4399-1/99,4399199.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
21588635000121,ATIVA,SANDRO ANTONIO DE SOUZA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Maceió,,,21588635000121,0,True,21588635,False,False,False,SEM RELACIONAMENTO,21588635000121.0,ATIVA,SANDRO ANTONIO DE SOUZA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Maceió,,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
44057493000171,ATIVA,A D DOS SANTOS,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Maceió,,,44057493000171,0,True,44057493,False,False,False,SEM RELACIONAMENTO,44057493000171.0,ATIVA,A D DOS SANTOS,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Maceió,,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
62092203000102,ATIVA,L F GALDINO DE FARIAS REFRIGERACAO,INDÚSTRIA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",MICRO EMPRESA,Maceió,,,62092203000102,10,True,62092203,False,False,False,SEM RELACIONAMENTO,62092203000102.0,ATIVA,L F GALDINO DE FARIAS REFRIGERACAO,INDÚSTRIA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",MICRO EMPRESA,Maceió,,,4520-0/07,4520007.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
364220000102,ATIVA,LOPES FARIAS CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,,00364220000102,0,True,00364220,False,False,False,SEM RELACIONAMENTO,364220000102.0,ATIVA,LOPES FARIAS CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
8478265000101,ATIVA,CONSTRUTORA CAMELO LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,8478265000101.0,,08478265000101,0,True,08478265,True,False,False,SOMENTE SESI,8478265000101.0,ATIVA,CONSTRUTORA CAMELO LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,8478265000101.0,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO,SIM,CLIENTE,SENAI
54792636000142,ATIVA,MONTE HERMON TRANSLOC LTDA,INDÚSTRIA,"Extracao de areia, cascalho ou pedregulho e beneficiamento associado",PEQUENO PORTE,Maceió,,,54792636000142,0,True,54792636,False,False,False,SEM RELACIONAMENTO,54792636000142.0,ATIVA,MONTE HERMON TRANSLOC LTDA,INDÚSTRIA,"Extracao de areia, cascalho ou pedregulho e beneficiamento associado",PEQUENO PORTE,Maceió,,,0810-0/06,810006.0,8.0,B,Industria extrativa,Extracao de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
49893755000151,ATIVA,CATENA AMBIENTAL LTDA,INDÚSTRIA,Coleta de residuos nao perigosos,DEMAIS,Maceió,,,49893755000151,0,True,49893755,False,False,False,SEM RELACIONAMENTO,49893755000151.0,ATIVA,CATENA AMBIENTAL LTDA,INDÚSTRIA,Coleta de residuos nao perigosos,DEMAIS,Maceió,,,3811-4/00,3811400.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
47894914000107,ATIVA,OZIVALDO DA SILVA LEITE 10781193419,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Maceió,,,47894914000107,0,True,47894914,False,False,False,SEM RELACIONAMENTO,47894914000107.0,ATIVA,OZIVALDO DA SILVA LEITE 10781193419,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Maceió,,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
16935320000173,ATIVA,ADRIANA MARIA OLIVEIRA DA SILVA,INDÚSTRIA,"Fabricacao de artefatos diversos de madeira, exceto moveis",MICRO EMPRESA,Maceió,,,16935320000173,10,True,16935320,False,False,False,SEM RELACIONAMENTO,16935320000173.0,ATIVA,ADRIANA MARIA OLIVEIRA DA SILVA,INDÚSTRIA,"Fabricacao de artefatos diversos de madeira, exceto moveis",MICRO EMPRESA,Maceió,,,1629-3/01,1629301.0,16.0,C,Industria de transformacao,Produtos de madeira,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
27850816000160,ATIVA,ENENGI - EMPRESA NACIONAL DE ENGENHARIA E CONSTRUCOES LTDA. SCP 06,INDÚSTRIA,Construcao de instalacoes esportivas e recreativas,DEMAIS,Maceió,,,27850816000160,0,True,27850816,False,False,False,SEM RELACIONAMENTO,27850816000160.0,ATIVA,ENENGI - EMPRESA NACIONAL DE ENGENHARIA E CONSTRUCOES LTDA. SCP 06,INDÚSTRIA,Construcao de instalacoes esportivas e recreativas,DEMAIS,Maceió,,,4299-5/01,4299501.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
36246416000131,ATIVA,JOSE MARCIO DE OLIVEIRA PEREIRA FILHO 05814522402,INDÚSTRIA,"Fabricacao de artigos de serralheria, exceto esquadrias",MICRO EMPRESA,Maceió,,,36246416000131,10,True,36246416,False,False,False,SEM RELACIONAMENTO,36246416000131.0,ATIVA,JOSE MARCIO DE OLIVEIRA PEREIRA FILHO 05814522402,INDÚSTRIA,"Fabricacao de artigos de serralheria, exceto esquadrias",MICRO EMPRESA,Maceió,,,2542-0/00,2542000.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
41162546000126,ATIVA,MAIA NOBRE ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Maceió,,,41162546000126,0,True,41162546,False,False,False,SEM RELACIONAMENTO,41162546000126.0,ATIVA,MAIA NOBRE ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Maceió,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
43458749000190,ATIVA,TATUAMUNHA EMPREENDIMENTOS SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,43458749000190,0,True,43458749,False,False,False,SEM RELACIONAMENTO,43458749000190.0,ATIVA,TATUAMUNHA EMPREENDIMENTOS SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
20207376000189,ATIVA,ESCRITORIO DE ENGENHARIA CALCULAR LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Maceió,,,20207376000189,0,True,20207376,False,False,False,SEM RELACIONAMENTO,20207376000189.0,ATIVA,ESCRITORIO DE ENGENHARIA CALCULAR LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Maceió,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
35549739000131,ATIVA,35.549.739 EDER DENISSON SETTON BRAGA DE OLIVEIRA,INDÚSTRIA,"Instalacao, manutencao e reparacao de elevadores, escadas e esteiras rolantes",MICRO EMPRESA,Maceió,,,35549739000131,10,True,35549739,False,False,False,SEM RELACIONAMENTO,35549739000131.0,ATIVA,35.549.739 EDER DENISSON SETTON BRAGA DE OLIVEIRA,INDÚSTRIA,"Instalacao, manutencao e reparacao de elevadores, escadas e esteiras rolantes",MICRO EMPRESA,Maceió,,,4329-1/03,4329103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
4498031000418,ATIVA,LUCIANO LEAO DA SILVA,INDÚSTRIA,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",MICRO EMPRESA,Maceió,,,04498031000418,10,True,04498031,False,False,False,SEM RELACIONAMENTO,4498031000418.0,ATIVA,LUCIANO LEAO DA SILVA,INDÚSTRIA,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",MICRO EMPRESA,Maceió,,,3299-0/03,3299003.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
32257003000100,ATIVA,VISTA ALAGOAS EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,32257003000100,0,True,32257003,False,False,False,SEM RELACIONAMENTO,32257003000100.0,ATIVA,VISTA ALAGOAS EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
11512944001489,ATIVA,FAAB ENGENHARIA LTDA,INDÚSTRIA,Construcao de estacoes e redes de distribuicao de energia eletrica,DEMAIS,Maceió,,,11512944001489,0,True,11512944,False,False,False,SEM RELACIONAMENTO,11512944001489.0,ATIVA,FAAB ENGENHARIA LTDA,INDÚSTRIA,Construcao de estacoes e redes de distribuicao de energia eletrica,DEMAIS,Maceió,,,4221-9/02,4221902.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
14634818000170,ATIVA,G DA S SOUZA,INDÚSTRIA,Fornecimento de alimentos preparados preponderantemente para empresas,MICRO EMPRESA,Maceió,,,14634818000170,10,True,14634818,False,False,False,SEM RELACIONAMENTO,14634818000170.0,ATIVA,G DA S SOUZA,INDÚSTRIA,Fornecimento de alimentos preparados preponderantemente para empresas,MICRO EMPRESA,Maceió,,,5620-1/01,5620101.0,56.0,I,Alojamento e alimentacao,Alojamento e alimentacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
11275926000106,ATIVA,ES2 CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,,11275926000106,0,True,11275926,False,False,False,SEM RELACIONAMENTO,11275926000106.0,ATIVA,ES2 CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
20527102000177,ATIVA,A R O AUTO DE OLIVEIRA GALVAO RECICLAGEM E SUCATA LTDA,INDÚSTRIA,Coleta de residuos nao perigosos,MICRO EMPRESA,Maceió,,,20527102000177,0,True,20527102,False,False,False,SEM RELACIONAMENTO,20527102000177.0,ATIVA,A R O AUTO DE OLIVEIRA GALVAO RECICLAGEM E SUCATA LTDA,INDÚSTRIA,Coleta de residuos nao perigosos,MICRO EMPRESA,Maceió,,,3811-4/00,3811400.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
47140287000119,ATIVA,A M DA CONCEICAO SILVA,INDÚSTRIA,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",MICRO EMPRESA,Maceió,,,47140287000119,10,True,47140287,False,False,False,SEM RELACIONAMENTO,47140287000119.0,ATIVA,A M DA CONCEICAO SILVA,INDÚSTRIA,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",MICRO EMPRESA,Maceió,,,3299-0/03,3299003.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
45316850000131,ATIVA,THERMO MACEIO REFRIGERACAO LTDA,INDÚSTRIA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",MICRO EMPRESA,Maceió,45316850000131.0,,45316850000131,10,True,45316850,True,False,False,SOMENTE SESI,45316850000131.0,ATIVA,THERMO MACEIO REFRIGERACAO LTDA,INDÚSTRIA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",MICRO EMPRESA,Maceió,45316850000131.0,,4520-0/07,4520007.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,NÃO,SIM,CLIENTE,SENAI
